Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
flame-retardant-bbq-mat-protects-ground-decking,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/f2ebe382-1f20-4c90-986f-b8f33f1808e4.jpg?v=1782035100,2,,,,,
flame-retardant-bbq-mat-protects-ground-decking,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b5794dfb-7ce1-48e6-9729-807171f15f8f.jpg?v=1782035100,3,,,,,
flame-retardant-bbq-mat-protects-ground-decking,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/0d151a38-d645-442f-be0f-e11458ba878e.jpg?v=1782035100,4,,,,,
flame-retardant-bbq-mat-protects-ground-decking,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e87d2aee-255e-41a5-93e1-dac3c8438ad3.jpg?v=1782035100,5,,,,,
led-camping-lantern-solar-powered-foldable,LED Camping Lantern – Solar-Powered & Foldable,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Cosy, reliable light in the tent</h2>
<p>At the campsite, it's hard to find anything once darkness falls. And battery torches easily run out just when you need them most.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/00b5156b-bb42-4e99-abe1-6eb20da38ad5.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""LED camping lantern solar""></p>
<h3 style=""font-size:19px;"">Solar-charged and foldable</h3>
<p>This camping lantern charges from the sun and has several light settings. It's foldable and easy to hang up in the tent or around the camp.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/fcaa7086-908a-4746-b305-1838931b78f6.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Camping lantern hanging up""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Charges via solar panels</li>
<li>Several light settings</li>
<li>Foldable and easy to hang up</li>
<li>Easy to pack for your trip</li>
<li>Great for camping, hiking and emergency lighting</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/c15b62de-30c9-43c0-9fff-921e5dbeee45.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Camping lantern detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day money-back guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Camping,"Lighting, Camping, Outdoor, Emergency Gear, Solar",FALSE,Title,Default Title,,,,,BEAVER-CAMP-082,shopify,19,continue,manual,40.99,50.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/00b5156b-bb42-4e99-abe1-6eb20da38ad5.jpg?v=1782035155,1,LED camping lantern solar,FALSE,LED Camping Lantern – Solar-Powered & Foldable,Solar-charged foldable LED camping lantern with several light settings. Easy to hang in the tent or around camp.,draft
led-camping-lantern-solar-powered-foldable,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fcaa7086-908a-4746-b305-1838931b78f6.jpg?v=1782035155,2,,,,,
led-camping-lantern-solar-powered-foldable,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c15b62de-30c9-43c0-9fff-921e5dbeee45.jpg?v=1782035156,3,,,,,
led-camping-lantern-solar-powered-foldable,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d230fd9f-01d1-4fe0-b81e-c3be9311fe93.jpg?v=1782035155,4,,,,,
led-camping-lantern-solar-powered-foldable,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/84ae522e-d590-47f7-be59-27a09c7b2aa6.jpg?v=1782035156,5,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,Ultralight Hammock – 300kg Capacity with Fastenings,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Relax anywhere in the great outdoors</h2>
<p>After a long hike, all you want to do is sit down and rest. But the ground is often wet, hard or covered in stones.</p>
<p><img src=""https://img.kwcdn.com/product/open/ab8323588bcb48f4ac88b05324cad2aa-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Ultralight hammock""></p>
<h3 style=""font-size:19px;"">Light to carry, quick to set up</h3>
<p>This hammock weighs next to nothing and holds up to 300kg. With the included straps and carabiners, you can set it up between two trees in just a few minutes.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/55f88a73-05f5-4202-89e7-82700823e9a6.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Hammock set up""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Holds up to 300kg</li>
<li>Ultralight and packable</li>
<li>Straps and carabiners included</li>
<li>Breathable, quick-drying fabric</li>
<li>For camping, hiking and the garden</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/open/baed3070550346c2bfd772e85e7e2c40-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Hammock detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day money-back guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Camping,"Camping, Outdoor, Hammock, Outdoors, Hiking",FALSE,Colour,Blue,,,,,BEAVER-CAMP-083-1,shopify,17,continue,manual,23.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ab8323588bcb48f4ac88b05324cad2aa-goods.jpg?v=1782035205,1,Ultralight hammock,FALSE,Ultralight Hammock – 300kg Capacity with Straps,"Ultralight, packable hammock holding up to 300kg. Includes straps and carabiners for quick setup between trees.",draft
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,Colour,Green,,,,,BEAVER-CAMP-083-2,shopify,0,continue,manual,23.99,,TRUE,TRUE,,,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,Colour,Grey,,,,,BEAVER-CAMP-083-3,shopify,0,continue,manual,23.99,,TRUE,TRUE,,,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/55f88a73-05f5-4202-89e7-82700823e9a6.jpg?v=1782035204,2,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/baed3070550346c2bfd772e85e7e2c40-goods.jpg?v=1782035204,3,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/9a14aec04c2b4a5a899740d8edbb30e2-goods.jpg?v=1782035204,4,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fe209d9f552c41b28eb6d5b7126b0e74-goods.jpg?v=1782035203,5,,,,,
ultralight-hammock-300kg-capacity-with-fastenings,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/24849103-766f-4d77-a066-c41f433c20b0.jpg?v=1785941971,6,,,,,
foldable-emergency-toilet-compact-for-camping-car,Foldable Emergency Toilet – Compact for Camping & Car,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">A toilet for when there isn't one</h2>
<p>On long car journeys, at festivals and out in nature, there isn't always a toilet nearby. That can be both uncomfortable and stressful, especially with children.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/5641debb-55ad-451a-8a0a-918a23f181f1.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Foldable emergency toilet""></p>
<h3 style=""font-size:19px;"">Unfold it when you need it</h3>
<p>This emergency toilet folds flat and takes up almost no space. When you need it, unfold it in a moment – perfect to keep in the car or rucksack.</p>
<p><img src=""https://img.kwcdn.com/product/open/e3b1dabdf8824d1084d2e8bb83203fbb-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Emergency toilet in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Foldable and compact</li>
<li>Easy to carry</li>
<li>Durable plastic that lasts</li>
<li>Great for car journeys, camping and festivals</li>
<li>Easy to clean</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/efb2762c-2feb-49fd-845d-43e36a181740.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Emergency toilet detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day money-back guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no hassle.</p>
</div>",BeaverShop,Camping,"Camping, Outdoor, Emergency Gear, Travel, Toilet",FALSE,Title,Default Title,,,,,BEAVER-CAMP-084,shopify,19,continue,manual,14.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5641debb-55ad-451a-8a0a-918a23f181f1.jpg?v=1782035252,1,Foldable emergency toilet,FALSE,Foldable Emergency Toilet – Car & Camping,"Compact, foldable emergency toilet that unfolds in seconds. Durable and easy to clean, perfect for the car or rucksack.",draft
foldable-emergency-toilet-compact-for-camping-car,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e3b1dabdf8824d1084d2e8bb83203fbb-goods.jpg?v=1782035253,2,,,,,
foldable-emergency-toilet-compact-for-camping-car,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/efb2762c-2feb-49fd-845d-43e36a181740.jpg?v=1782035253,3,,,,,
foldable-emergency-toilet-compact-for-camping-car,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5b20bedf16c34471a7b067e12e5b8459-goods.jpg?v=1782035253,4,,,,,
foldable-emergency-toilet-compact-for-camping-car,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/0fd7932533a74e83923e2d77a4a12310-goods.jpg?v=1782035252,5,,,,,
uv-resistant-shade-net-patio-sun-shade,UV-Resistant Shade Net – Patio Sun Shade,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Cool shade for your patio</h2>
<p>Blazing sun makes it hard to sit outside in the middle of the day. Plants and pools suffer from strong sunlight too.</p>
<p><img src=""https://img.kwcdn.com/product/open/2024-10-11/1728668380419-c1aabd34ea7648c0a935292e94176b26-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""UV-resistant shade net""></p>
<h3 style=""font-size:19px;"">UV-resistant and hard-wearing</h3>
<p>This shade net is UV-resistant and stands up to the weather season after season. It lets air through while still giving you cooling shade exactly where you need it.</p>
<p><img src=""https://img.kwcdn.com/product/open/2024-10-11/1728668366206-44a12854cb414993a10db0e29f715087-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Shade net set up""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>UV-resistant and hard-wearing</li>
<li>Keeps the patio and plants cool and shaded</li>
<li>Lets air through</li>
<li>Available in several sizes</li>
<li>Great for decking, pools and gardens</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/open/2024-10-11/1728668368327-7ec40ddc46df4162bf233a00e7501b6c-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Shade net close-up""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Garden,"Pool, Shade, Sun Protection, Garden, Outdoor",FALSE,Title,Default Title,,,,,BEAVER-GARD-085,shopify,19,continue,manual,31.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1728668380419-c1aabd34ea7648c0a935292e94176b26-goods.jpg?v=1782035302,1,UV-resistant shade net,FALSE,UV-Resistant Shade Net – Patio Sun Shade | BeaverShop,"Durable UV-resistant shade net for patios, pools and gardens. Breathable, weatherproof shade all season. Available in several sizes.",draft
uv-resistant-shade-net-patio-sun-shade,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1728668366206-44a12854cb414993a10db0e29f715087-goods.jpg?v=1782035302,2,,,,,
uv-resistant-shade-net-patio-sun-shade,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1728668368327-7ec40ddc46df4162bf233a00e7501b6c-goods.jpg?v=1782035302,3,,,,,
uv-resistant-shade-net-patio-sun-shade,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1728668375264-cc4b31375227477ebd55d42ff0b59e9d-goods.jpg?v=1782035302,4,,,,,
uv-resistant-shade-net-patio-sun-shade,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1728668370688-a0979e4c2dc8480bb5080bc4a85b2599-goods.jpg?v=1782035302,5,,,,,
inflatable-air-sofa-portable-lounger,Inflatable Air Sofa – Portable Lounger,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">A comfy lounge spot wherever you go</h2>
<p>At the beach, a festival or in the park, it's great to have something soft to sit on. But lugging chairs and cushions around is heavy and awkward.</p>
<p><img src=""https://img.kwcdn.com/product/open/68500873a68b4598ae8cfbbb6e284f95-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Inflatable air sofa""></p>
<h3 style=""font-size:19px;"">Inflates in seconds</h3>
<p>This air sofa fills up as you sweep it through the air – no pump required. It holds up to 200 kg and packs down small once you're done.</p>
<p><img src=""https://img.kwcdn.com/product/open/7500878047554a439085017ee89208c7-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Air sofa in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Inflates without a pump</li>
<li>Holds up to 200 kg</li>
<li>Folds up and is easy to carry</li>
<li>Comes with a carry bag and pillow</li>
<li>Great for the beach, camping and the park</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/open/c375eea3c907417c8f8235b95f76745a-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Air sofa detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Camping,"Camping, Outdoors, Air Sofa, Beach, Outdoor",FALSE,Title,Default Title,,,,,BEAVER-CAMP-086,shopify,19,continue,manual,31.99,39.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/68500873a68b4598ae8cfbbb6e284f95-goods.jpg?v=1782035352,1,Inflatable air sofa,FALSE,Inflatable Air Sofa – Portable Lounger | BeaverShop,"Pump-free inflatable air sofa that fills in seconds, holds up to 200kg and packs away small. Great for the beach, camping and festivals.",draft
inflatable-air-sofa-portable-lounger,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/7500878047554a439085017ee89208c7-goods.jpg?v=1782035351,2,,,,,
inflatable-air-sofa-portable-lounger,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c375eea3c907417c8f8235b95f76745a-goods.jpg?v=1782035351,3,,,,,
inflatable-air-sofa-portable-lounger,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/237742e0f8684a26b1687ddba003ca69-goods.jpg?v=1782035352,4,,,,,
inflatable-air-sofa-portable-lounger,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/45598b1c58a143bcaed13bd8414a7734-goods.jpg?v=1782035353,5,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,Men's Shorts 3-Pack – Quick-Dry Training Shorts,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Three pairs of comfy shorts – in one purchase</h2>
<p>Good training shorts run out of your wardrobe faster than you'd think. Hunting for clean, dry shorts every morning wastes time and adds stress.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/9507ca9b-3c74-4d2e-941e-c314257fb2bf.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Men's shorts 3-pack""></p>
<h3 style=""font-size:19px;"">Lightweight and quick-drying</h3>
<p>These shorts come in a 3-pack and are made from lightweight, breathable fabric. They dry quickly and feature a handy zip pocket.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/6780a066-4575-4922-be8e-29d7724c4d63.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Men's shorts detail""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>3 pairs in one purchase</li>
<li>Lightweight, breathable fabric</li>
<li>Quick-drying</li>
<li>Handy zip pocket</li>
<li>Great for running, the gym and everyday wear</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/8282b0b0-8462-46c6-b500-0eacc74278b7.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Pair of men's shorts""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Clothing,"Camping, Outdoors, Clothing, Shorts, Training",FALSE,Size,S,,,,,BEAVER-CAMP-087-1,shopify,17,continue,manual,34.99,43.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/9507ca9b-3c74-4d2e-941e-c314257fb2bf.jpg?v=1782035404,1,Men's shorts 3-pack,FALSE,Men's Shorts 3-Pack – Quick-Dry Training Shorts | BeaverShop,"Breathable, quick-drying men's training shorts, 3-pack with a handy zip pocket. Ideal for running, the gym and everyday wear.",draft
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,Size,M,,,,,BEAVER-CAMP-087-2,shopify,0,continue,manual,34.99,43.99,TRUE,TRUE,,,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,Size,L,,,,,BEAVER-CAMP-087-3,shopify,0,continue,manual,34.99,43.99,TRUE,TRUE,,,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,Size,XL,,,,,BEAVER-CAMP-087-4,shopify,0,continue,manual,34.99,43.99,TRUE,TRUE,,,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,Size,XXL,,,,,BEAVER-CAMP-087-5,shopify,0,continue,manual,34.99,43.99,TRUE,TRUE,,,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6780a066-4575-4922-be8e-29d7724c4d63.jpg?v=1782035404,2,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/8282b0b0-8462-46c6-b500-0eacc74278b7.jpg?v=1782035404,3,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/92f39d42-c14c-4707-8e8c-707ac4316309.jpg?v=1782035403,4,,,,,
mens-shorts-3-pack-quick-dry-training-shorts,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c2e5e16e-ac40-48f9-b017-563e33903748.jpg?v=1782035404,5,,,,,
suction-cup-hooks-weatherproof-tent-hooks-multipack,Suction Cup Hooks – Weatherproof Tent Hooks (Multipack),"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Hang things up – without drilling</h2>
<p>It's handy to be able to hang things up in the tent, the car or around the house. But you don't always want to drill holes or fit permanent hooks.</p>
<p><img src=""https://img.kwcdn.com/product/open/f86246b7234444f783fb8bac2020e166-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Suction cup hooks""></p>
<h3 style=""font-size:19px;"">Strong grip with a suction cup</h3>
<p>These hooks attach with a suction cup and hold firmly on smooth surfaces. They're weatherproof and hard-wearing, and can be repositioned as many times as you like.</p>
<p><img src=""https://img.kwcdn.com/product/open/bbe8ea1dfb554a2ca865917f658ff6ae-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Suction cup hook in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Attaches with a suction cup – no holes needed</li>
<li>Holds firmly on smooth surfaces</li>
<li>Weatherproof and hard-wearing</li>
<li>Can be repositioned and reused</li>
<li>Great for tents, cars and the home</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/open/2e13a3d245a44f1aabbe2dc1f4c64e0f-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Suction cup hooks detail""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not completely satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Camping,"Camping, Outdoors, Storage, Hooks, Tent",FALSE,Title,Default Title,,,,,BEAVER-CAMP-088,shopify,19,continue,manual,25.99,32.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/f86246b7234444f783fb8bac2020e166-goods.jpg?v=1782035460,1,Suction cup hooks,FALSE,Suction Cup Hooks – Weatherproof Tent Hooks | BeaverShop,"Reusable suction cup hooks that hold firmly without drilling. Weatherproof and hard-wearing – ideal for tents, cars and the home.",draft
